adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,KEYWORDS,GENRES,CAST,DIRECTORS
False,,"[28, 18, 10749]",330705,hi,سلطنت,The movies follows conspiracies against Aslam Bhai through which he has to save his family and honor.,0.701,,2014-07-29,Sultanat,False,8.8,2,['musical'],"['Action', 'Drama', 'Romance']","['Kashif Mehmood', 'Deepak Shirke', 'Akashdeep Saigal', 'Achint Kaur', 'Shweta Tiwari', 'Ahsan Khan', 'Nayyar Ejaz', 'Shabbir Jan', 'Javeria Abbasi', 'Javed Sheikh', 'Sara Loren', 'Ayub Khoso', 'Govind Namdeo', 'Zainab Qayyum', 'Mustafa Qureshi', 'Raheela Agha', 'Haroon Ashraf', 'Aslam Bhatti', 'Akaash Deep', 'David Firefly', 'Chetan Hansraj', 'Sila Hussein', 'Afreen Khan', 'Umar Jadoon']",['Syed Faisal Bukhari']
False,/3x70ugVMzvWrwCnwptMPcAHmAMG.jpg,"[35, 10749]",297016,hi,Rajaji,"Raja is a lazy slacker, who wants to have an easy life. He figures that if he gets married to a rich woman, then he will not have to work. So he meets with multi-millionaire Payal, impresses her, and both fall in love. With the blessings of their respective parents' both get married. After the marrige Raja finds out that Payal is the daughter of the multi-millionaire's gardner, and soon leaves her. Fortune visits Payal and her father, when they win a lottery, and themselves become wealthy beyond their imagination. When Raja comes to know about their new-found wealth, he tries to come back into their lives, but the question is will they accept him back?",1.326,/wmv9qHuKUit9d7FnpC3Atb07Zir.jpg,1999-05-21,Rajaji,False,4.8,5,[],"['Comedy', 'Romance']","['Govinda', 'Raveena Tandon', 'Satish Kaushik', 'Shakti Kapoor', 'Mohan Joshi', 'Ranjeet', 'Aruna Irani', 'Kader Khan', 'Divya Dutta', 'Dinesh Hingoo']",['Vimal Kumar\t']
False,,"[28, 53]",136688,hi,Yakeen,"Whilst piecing together his life after a car accident left him with amnesia, a man begins to suspect that his wife is having an affair.",0.947,/v5EheBhPNfEk6jrVvI2UhZqU3p.jpg,2005-06-16,Yakeen,False,4.6,9,[],"['Action', 'Thriller']","['Arjun Rampal', 'Priyanka Chopra Jonas', 'Kim Sharma', 'Sudhanshu Pandey']",['Girish Dhamija']
False,,[18],82193,hi,साहेब,"Saaheb is the youngest of the four brothers and son of Badri Prasad Sharma.  The film shows the problems faced by a middle-class Sharma family and how Saaheb (Sunil Sharma), although unemployed, gives the biggest sacrifice for his family and donates his kidneys to raise money for his sister's wedding.",0.955,/ygEZ7hcGYzF1VWtfvnvN5TCC7ne.jpg,1985-01-31,Saaheb,False,8.0,1,[],['Drama'],"['Anil Kapoor', 'Utpal Dutt', 'Rakhee Gulzar', 'Amrita Singh', 'Deven Verma', 'Biswajeet Chatterjee', 'Nandita Thakur', 'Dilip Dhawan', 'Vijay Arora', 'Rajni Bala', 'Suresh Chatwal', 'Pinchoo Kapoor', 'Satyendra Kapoor']",['Anil Ganguly']
False,/tmRgbJh13LzUXRElPK0dBm5jQEj.jpg,"[35, 10749]",363185,hi,मस्तीज़ादे,Two womanizing bachelors fall in love with twin sisters who run a sex addiction clinic.,1.635,/IzGNteyLQ3YJUMkjzu0mjtmQhS.jpg,2016-01-29,Mastizaade,False,3.5,17,[],"['Romance', 'Comedy']","['Tusshar Kapoor', 'Vir Das', 'Sunny Leone', 'Shaad Randhawa', 'Asrani', 'Sushmita Mukherjee', 'Suresh Menon', 'Ritesh Deshmukh', 'Bruna Abdullah', 'Uday Nene']",['Milap Zaveri']
False,,"[18, 10751]",274302,hi,Bepanaah,"Drama - In this crime story, lawyer Bhavna (Rati Agnihotri) and her ex-lover, police officer Ravi (Shashi Kapoor), go after the local mafia. When Bhavna's son is kidnapped, the only person she can turn to for help is Bajrang (Mithun Chakraborty), a mafia kingpin's son who knows her secret. The stakes grow even higher when Ravi is ordered to arrest Bajrang. Kader Khan, Madan Puri and Poonam Dhillon co-star. -  Shashi Kapoor, Mithun Chakraborty, Poonam Dhillon",0.701,/oVWaPMAO9C8ARxlfItAYk4DnyAC.jpg,1985-09-06,Bepanaah,False,6.0,1,[],"['Drama', 'Family']","['Shashi Kapoor', 'Mithun Chakraborty', 'Poonam Dhillon', 'Rati Agnihotri', 'Kader Khan', 'Madan Puri']",['Jagdish Sidana']
False,,"[35, 18, 10749]",347210,hi,आउट ऑफ कन्ट्रोल,"A man named Jaswinder (Ritesh Deshmukh) goes to the United States of America promising his parents that he will return soon and his sister marriage will be set. In America in a night club he meets an American girl named Sally (Brande Roderick) and marries her for his visa. He obviously forgets to remember the promise he made that he would go back to India. Meanwhile in India his parents have found him a new bride, typical Punjabi kudi, Richa (Hrishitaa Bhatt). His sister calls him to America by telling him that his father had a heart-attack, but that is the way they could bring him back to India.",0.7,/yu3Qdop5vN4dr5gDWoodmpgJCb6.jpg,2003-11-21,Out of Control,False,8.5,2,"['new york city', 'taxi', 'marriage', 'statue of liberty']","['Comedy', 'Drama', 'Romance']","['Ritesh Deshmukh', 'Hrishitaa Bhatt', 'Brande Roderick', 'Anand Raj Anand', 'Amrish Puri', 'Noemi Besedes', 'Rick Federman', 'Himani Shivpuri', 'Satish Shah', 'Emily Shah', 'Afroditi Kontos', 'Navin Nischol']","['Apurva Asrani', 'Ramanjit Juneja']"
False,/8ST5jq8MhwfhnVkAj2k83fAZpBJ.jpg,"[18, 10749, 10751]",255495,hi,Heartless,"A young man, Aditya Singh (Adhyayan), who fell deeply in love with a beautiful girl (Ariana). Soon he had a severe heart-attack, and when consulted with his doctor-friend (Shekhar Suman), he then suggested him to do a heart-transplant. As Aditya lands in the operation theatre, some bizarre thing happens in his life, and lots of unsaid and controversial betrayed story unfolds.",0.71,/7CUulfSpqAvNtemgO4ZiNf6zy3s.jpg,2014-02-07,Heartless,False,5.5,1,[],"['Drama', 'Family', 'Romance']","['Adhyayan Suman', 'Ariana Ayam', 'Deepti Naval', 'Om Puri', 'Shekhar Suman']",['Shekhar Suman']
False,,[],232711,hi,Khauff,"While returning home from the marriage of her friend, Ritu Pereira, Neha Verma, an air hostess, witnesses the brutal death of Superintendent of Police Jaidev Singh,...",0.7,/xW7t45GA7A5QQxHdVTg2d0UTOTp.jpg,2000-03-02,Khauff,False,5.0,2,[],[],"['Sanjay Dutt', 'Manisha Koirala', 'Raveena Tandon', 'Sharad S. Kapoor', 'Mukesh Khanna', 'Suresh Oberoi', 'Simran', 'Jaspal Bhatti', 'Farida Jalal', 'Navin Nischol']",['Sanjay Gupta']
False,/iToNmOL4koN63CaGu5MdtF2Mfj9.jpg,[],172671,hi,Khilona,"Thakur Suraj Singh lives a wealthy lifestyle with his wife; three sons - Kishore, his wife Laxmi & two children Pappu and Laali; Vijaykamal, & Mohan; and an unmarried daughter, Radha. Kishore looks after the family business, while Vijaykamal is a renowned poet, and Mohan is studying law in the city. Vijaykamal is in love with lovely Sapna, but she is forced to marry Bihari, and kills herself on the night of the marriage. Vijaykamal witnesses her death and loses his mind. The family decide to keep him under lock and key on the terrace of their house. Unable to admit Vijaykamal to a mental asylum, Suraj brings home a young courtesan, Chand, who he hopes will cure Vijaykamal, and she does succeed considerably, but is traumatized, sexually assaulted by Vijaykamal, and abused by the rest of the family.",1.205,/d25rdrWBat3ep3KQhM56wI9Et7R.jpg,1970-03-02,Khilona,False,10.0,1,[],[],"['Sanjeev Kumar', 'Mumtaz', 'Durga Khote', 'Bipin Gupta', 'Shatrughan Sinha', 'Jayshree T.', 'Jagdeep', 'Shabnam', 'Jeetendra', 'Satyendra Kapoor']",['Chander Vohra']
False,,[],618965,hi,Suhaag Raat,A woman who gets widowed on her wedding night creates a scandal by becoming pregnant.,0.699,/ePFBsDDlkkjg6V0cbdCl9qNlxgh.jpg,1968-01-01,Suhaag Raat,False,0.0,0,[],[],"['Jeetendra', 'Rajshree', 'Sulochana Latkar']",[]
False,,[],300748,hi,Izzat,"After completing his college, dark-skinned Adivasi Shekhar returns home and finds that his mother, Savli, has passed away. Distraught, he is consoled by Father Abraham, who also tells him that his mother had an affair with wealthy Ramgarh-based Thakur Pratap Singh, who refused to marry her even after she became pregnant. Shekhar decides to avenge his humiliation and sets forth to expose Pratap. Upon arrival in Ramgarh, he finds that he has a fair-skinned look-alike half-brother, Dilip, as well as a sister, Neelu. Dilip meets him, hires him as a office staff person, and asks him to impersonate him in order to meet Deepa, the only daughter of wealthy Vinodbabu, and Shekhar agrees to do so. Shekhar meets Deepa and both are attracted to each other. Shekhar decides to tell her the truth about himself, and returns to Ramgarh. Once there, he finds history repeating itself as Dilip is in love with an Adivasi belle, Jhumki, but is refusing to marry her.",0.926,/16fUroFckAESDKvIfv1up1B0iSM.jpg,1968-01-17,Izzat,False,0.0,0,[],[],"['Dharmendra', 'Tanuja', 'Jayalalithaa J', 'Mehmood']",[]
False,/rByxZf7JwQIPyNrT18Nrd8HgCJ7.jpg,[],853609,hi,Instinct,,0.953,/ccRtBORy06wyZmpfKZlJXALwBRO.jpg,2020-10-21,Instinct,False,0.0,0,[],[],"['Gaurav Singh', 'Priyanka Upadhyay']",[]
False,,[99],899918,hi,Aruna Vasudev – Mother of Asian Cinema,"Aruna Vasudev, Founder of Netpac, Cinemaya & Cinefan Film festival has touched the lives of many in the world of Cinema. This documentary traces her roots from her humble origins in an undivided British India, to corridors of cinematic universe. It brings together her journey as a film critic, cinema activist and an impresario, weaving a tapestry that connects the dots that make the large canvas that we know as Asian Cinema Renaissance. This film explores her dynamism painted through a narrative unfolding lives of critics, filmmakers, curators and programmers – who are hidden maestros that largely make the cinephilia culture and by large remain unsung in histories of Cinema.",0.698,/wbVTxBRoFLPPy1S7QKxoDXtsErH.jpg,2021-11-28,Aruna Vasudev – Mother of Asian Cinema,False,0.0,0,[],['Documentary'],['Aruna Vasudev'],['Supriya Suri']
False,/mZnzpRdoZsz8SrXeIKUJyMzH3hC.jpg,"[35, 18]",862717,hi,हेल्मेट,"Desperate to make some quick money, Lucky and his friends rob an e-commerce company truck. But to their surprise, the looted boxes contain condoms instead of electronic gadgets. They decide to sell them directly to the people, who want the product but are too embarrassed to buy it publicly.",1.098,/jx0dug8xdAVP6insxW2kBcO2LUO.jpg,2021-09-03,Helmet,False,6.0,4,[],"['Comedy', 'Drama']","['Aparshakti Khurana', 'Pranutan Bahl', 'Abhishek Banerjee', 'Ashish Verma', 'Ashish Vidhyarthi', 'Jameel Khan', 'Saanand Verma', 'Sharib Hashmi', 'Shrikant Verma', 'Ranjan Raj', 'Himanshu Kohli', 'Anurita Jha']",['Satramm Ramani']
False,,[28],302950,hi,Ek Hi Raasta,"Can Karan Singh stop Kubla, the vile terrorist from ruling over all of India and save Col. Choudry and his daughter Priya?",0.984,/iJl31wwlTOYIWqVQsaXiQdtAaAN.jpg,1993-10-22,Ek Hi Raasta,False,5.5,2,[],['Action'],"['Ajay Devgn', 'Raveena Tandon', 'Saeed Jaffrey', 'Deven Verma', 'Kulbhushan Kharbanda', 'Raza Murad', 'Mohnish Behl', 'Sharat Saxena']",['Deepak Bahry']
False,,[18],782008,hi,मन्नत,An emotional journey of a 45 year old lady who is desperate to get a baby which is not possible biologically and about her husband who is a silent viewer of his wife's pain.,0.702,/yyre87XiKmVo3QPkhM5BZjGCq7d.jpg,2020-11-11,Mannat,False,0.0,0,['short film'],['Drama'],"['Ashwath Bhatt', 'Mandakini Goswami', 'Anamika Shukla']",['Arpita Pattanayak']
False,,"[80, 18, 28]",78444,hi,शबरी,An impoverished woman faces off against gangsters as well as the police after her brother is killed.,1.623,/v9JcUoBO4AOZS08BPyW3QncPkHe.jpg,2011-11-08,Shabri,False,5.5,1,['gangster'],"['Crime', 'Drama', 'Action']","['Isha Koppikar', 'Zakir Hussain', 'Pradeep Ram Singh Rawat', 'Raj Arjun', 'Ragesh Asthana', 'Urmila Matondkar', 'Kishore Nandlaskar']",['Lalit Marathe']
False,,[],919998,hi,Driver,,0.722,/94rJvk5kTJktYHewJn3xAVJKfnb.jpg,2021-07-31,Driver,False,0.0,0,[],[],[],['Ambrish Bhatia']
False,,"[35, 18]",312674,hi,Hello Hum Lallan Bol Rahe Hain,"When he leaves his humble village and moves to the big city of Mumbai to make his way in the world, upstanding citizen Lallan (Rajpal Yadav) proudly takes a job as a security guard -- and soon finds himself facing wild situations far beyond his pay grade. But as his troubles mount, Lallan discovers talents he never knew he had. Dilip Shukla directs this comedy that co-stars Preeti Mehra, Makrand Anaspure and Manoj Joshi.",0.692,/tkVd6jAnyatllR2WhZngc08LJas.jpg,2010-01-15,Hello Hum Lallan Bol Rahe Hain,False,7.0,2,[],"['Comedy', 'Drama']","['Rajpal Yadav', 'Preeti Mehra', 'Ketki Dave', 'Manoj Joshi']",['Dilip Shukla']
False,,"[28, 53]",334386,hi,जेम्स,"James, who comes to Mumbai seeking a successful life, and ends up working as a bouncer at a club there, and fighting gangsters. He then encounters the brother of an MP who is always causing crime. James has a little fight in club which cause causes a huge conflict between the two, this also gets his brother and MP Shanthi Narayana involved. This conflict then causes death of James's friend, whom he lives with, Babloo, and because of this James is set on revenge.",0.735,,2005-09-16,James,False,4.0,2,[],"['Action', 'Thriller']","['Mohit Ahlawat ', 'Priyanka Kothari', 'Zakir Hussain', 'Mohan Agashe', 'Rajpal Yadav', 'Snehal Dabi', 'Shereveer Vakil', 'Riya Sen']",['Rohit Jugraj']
False,/pqZBijiXSb3MNljtv8RWsnHk8i5.jpg,"[18, 10749]",117329,hi,Haal-e-Dil,"While traveling by train Shekhar attempts to woo Sanjana Sharma, but finds out she had given her heart to a former boyfriend, Rohit, who is no more. Both share some misadventures en-route to Simla, and upon arrival Shekhar openly declares his love for her knowing fully that this decision will bring nothing but heartbreak for him.",1.235,/o8iyHl67gXnUYnXxgrtFNCy3Gyn.jpg,2008-06-20,Haal-e-Dil,False,3.5,2,[],"['Drama', 'Romance']","['Adhyayan Suman', 'Nakuul Mehta', 'Amita Pathak']",['Anil Devgan']
False,/jrcPnZIUWz0UfLcIrWhKRHjFu5z.jpg,[18],38272,hi,पंख,"Maradona Rebello grows up playing a girl in popular Hindi films on the behest of his ambitious and dominant mother, Lillete Dubey. This results in a confused gender identity for the young boy who tries to build his film career, once again, when he grows up. This time, as a hero? Does he succeed?",1.296,/ApV7Rij7uZhazRpcEJSDMMO1Xr9.jpg,2010-04-02,Pankh,False,4.3,4,[],['Drama'],"['Bipasha Basu', 'Sanjeeda Sheikh', 'Mahesh Manjrekar', 'Ronit Roy', 'Lillete Dubey']",['Sudipto Chattopadhyay']
False,/4JxCmscZLDxEYbWMwS2VMunJMxl.jpg,"[10749, 18]",172111,hi,Jhanak Jhanak Payal Baaje,"Dancer maestro Mangal Maharaj wants his son, Girdhar, who is a dancer par excellence, to enter the once-in-ten-years Nateshwar Utsav dance competition, win it, and be crowned the Bharat Natraj. While Girdhar can do a solo dance number, he is also required to dance the Shiv-Parvati Tandav dance with a female partner. Mangal Maharaj would like Roopkala to be his partner, but ends up being disappointed with her. Now with only a year left for the Utsav, he chances upon talented dancer and singer, Neeladevi, and recruits her. He subjects her to strenuous training and he is pleased with her performance. Then he finds out that Girdhar and Neela have fallen in love with each other, and their involvement is interfering with their performance. Unhappy with Neeladevi, he dismisses her, and sets forth to look for another dancer. The question remains: Will he be able to find another one, train her, and make her compete just in time for the Utsav, or will he lose this opportunity altogether and ...",0.734,/cKsFF6Zg1etQ0B4IWz5bQSKDBtH.jpg,1955-05-27,Jhanak Jhanak Payal Baaje,False,6.0,2,['dance'],"['Romance', 'Drama']","['Sandhya', 'Gopi Krishna', 'Keshavrao Date', 'Madan Puri', 'Manorama', 'Bhagwan Dada', 'Mumtaz Begum']",['Rajaram Vankudre Shantaram']
False,/odTrluHkrJnbLpOce10eLrC0fmx.jpg,[],656999,hi,Odd Couple,A clerical error at the marriage registrar’s office leads to an unexpected twist in the life of four people. Will the two couples manage to come out of this complex relationship mess emotionally unscathed?,1.341,/2pu506In14k4R5V5BjS7It6dxKM.jpg,2022-07-15,Odd Couple,False,8.0,1,[],[],"['Vijay Raaz', 'Suchitra Krishnamoorthi', 'Divyendu Sharma', 'Pranati Rai Prakash', 'Manoj Pahwa', 'Pradeep Singh Adhikari', 'Saharsh Kumar Shukla', 'Sumit Gulati', 'Satyakam Anand', 'Chirag Singla']",['Prashant Johari']
False,/pYOYhXrVCXLe4sdx02otKHR2vN0.jpg,"[80, 12, 10749]",535110,hi,Samundar,Honest police officer Surajbhan would like Rajeshwar Nath to provide all the material documents that can prove Raiszada Narsingh is a hardcore criminal. When Raiszada learns of this through his henchman Hansukh he kills Surajbhan and frames Rajeshwar Nath for this killing. Years later Surajbhan's son Ajit grows up with Raiszada and is willing to locate Rajeshwar Nath who now calls himself Girija Shankar so that he can avenge the murder of his dad.,0.69,/yAWi7RUyn6jCVC0NaOI2zjqmR0u.jpg,1986-09-03,Samundar,False,9.0,2,[],"['Crime', 'Adventure', 'Romance']","['Sunny Deol', 'Poonam Dhillon', 'Anupam Kher', 'Paresh Rawal', 'Amrish Puri', 'Navin Nischol', 'Anjana Mumtaz', 'Baby Guddu', 'Pradeep Ram Singh Rawat', 'Ghanshyam Rohera', 'Manik Irani']",['Rahul Rawail']
False,/kmRu4kileUkZQ9WMRtxxwfXhcVd.jpg,[27],353813,hi,सबूत,"Seth Dharamdas(Trilok Kapoor) is a wealthy businessman. Dharamdas decides to sell one of his factories to Dhanraj(Prem Chopra). Dhanraj tells this to Ajit Roy(Om Shivpuri), his partner, who has plans of his own. However, circumstances make Dharamdas change his mind and he decides to cancel this deal. Dhanraj doesn't want this deal be cancelled and hence bribes Dharamdas's trusted employees into killing him.  The quartet corner Dharamdas in a train and kill him after they get his sign over some crucial papers. They dispose off the dead body, making people think that Dharamdas has gone missing. But when the matter cools down, the villains start dying under mysterious circumstances. The investigation is handed over to the police. But is the killer a human, or has Dharamdas returned to exact his revenge?",1.61,/uxUkx7MJj9IeShijTNxz6wvKJ72.jpg,1980-08-09,Saboot,False,4.5,2,[],['Horror'],"['Navin Nischol', 'Vidya Sinha', 'Om Shivpuri', 'Prem Chopra']","['Shyam Ramsay', 'Tulsi Ramsay']"
False,/y3hGq7EMdNtpsWddj2VBPoExn7H.jpg,[],83832,hi,सरगम,Hindi language remake of Telugu film Siri Siri Muvva (1978).,1.61,/ePFMoUhH3XCbhX7ZLHmjcy06ny7.jpg,1979-01-08,Sargam,False,3.8,2,[],[],"['Rishi Kapoor', 'Jaya Prada', 'Shakti Kapoor', 'Shreeram Lagoo', 'Shashikala', 'Aruna Irani']",['K. Viswanath']
False,/hXINaR7XJD6gRxO2mQcaZRvfA3U.jpg,"[10751, 18]",83314,hi,Saajan Ki Saheli,"Young and attractive Kunti has fallen in love with a young man by the name of Anil, and both intend to marry...",0.69,/lSGJApyJW2uYYPFqqbYppUXe17.jpg,1981-01-30,Saajan Ki Saheli,False,5.3,2,[],"['Family', 'Drama']","['Nutan', 'Rajendra Kumar', 'Rekha', 'Vinod Mehra', 'Anil Dhawan', 'Suresh Oberoi', 'Paintal', 'Kalpana Iyer', 'Vijay Sharma', 'Jankidas', 'Chand Usmani', 'Praveen Paul', 'Bhagwan Dada', 'Tun Tun', 'Gopal Raj Bhutani', 'Leela Mishra']",['Saawan Kumar Tak']
False,,"[18, 35, 10749]",82186,hi,Pasand Apni Apni,"Geeta, a stage artist in Star Theatre Company, takes a ride in industrialist Sandeep Anand's car and gossip starts making rounds about their love.  Sriram, owner of Star Theatre Company, wants to take advantage of the love between Geeta and Sandeep and publicizes that their new play will be sponsored by Sandeep Anand without Sandeep's knowledge.  Sandeep goes on to investiglate the mysterious bills he gets for costumes, meets Geeta and falls in love with her.  After quite a lot of confusion, things settle down and Sandeep and Geeta finally get married.",1.61,/hWiSRhafAkwL256PD3fb0aeQDbW.jpg,1983-01-01,Pasand Apni Apni,False,4.0,2,[],"['Drama', 'Comedy', 'Romance']","['Mithun Chakraborty', 'Rati Agnihotri', 'Utpal Dutt', 'Subbiraj', 'Ashok Kumar', 'Javed Khan', 'Dinesh Hingoo', 'Ashalata', 'Kumud Tripathi']",['Basu Chatterjee']
False,/aluvRJ8KVLAcgAGn1hUMHMcJoq7.jpg,"[53, 9648]",104722,hi,मज़बूर,"A terminally ill man frames himself for murder to allow his family to collect the reward money. After a successful operation, he escapes police custody and searches for the real killer.",0.792,/nxPN35z12oFvINotxEDZXQNOASb.jpg,1974-12-06,Majboor,False,6.5,4,[],"['Thriller', 'Mystery']","['Amitabh Bachchan', 'Parveen Babi', 'Pran', 'Farida Jalal', 'K.N. Singh', 'Sulochana Latkar', 'Alankar Joshi', 'Satyendra Kapoor', 'Iftekhar', 'Mac Mohan', 'Rehman', 'Madan Puri', 'Sudhir', 'Jagdish Raj', 'Sajjan', 'Ashoo', 'Shiv Kumar']",['Ravi Tandon']
False,,"[35, 18]",1002082,hi,Babli Bouncer,"A one-of-a-kind story of a female bouncer, the film follows Babli. It explores the various facets of the profession, which is usually dominated by men.",1.155,/wcC4ZrmIbIcoi6CsqEp95axgOa0.jpg,2022-09-23,Babli Bouncer,False,0.0,0,[],"['Comedy', 'Drama']","['Tamanna Bhatia', 'Sahil Vaid', 'Abhishek Bajaj', 'Saurabh Shukla', 'Supriya Shukla', 'Priyam Saha']",['Madhur Bhandarkar']
False,/v57ek8PQXn3fBxM4R1ltSBNlkfm.jpg,"[18, 10749]",515694,hi,Prem Parbat,"Tells a heart-rending saga of an orphan girl, whose body and soul are divided between her aged husband and a young forest officer she had fallen in love with. Being the wife of the old Choudhari has she any right to expect love from another man forms the crux of the story.",0.686,/eplnQYnkHvlvHc3YUQqNREQv9wD.jpg,1973-01-01,Prem Parbat,False,0.0,0,['lost film'],"['Drama', 'Romance']","['Rehana Sultan', 'Satish Kaul', 'Nana Palsikar', 'Birbal', 'Hiralal', 'Hema Malini', 'Indrani Mukherjee', 'Sanjana']",['Ved Rahi']
False,,"[28, 18, 10749]",507645,hi,Daata,"Kundan is the son of a honorable teacher recognized for his contributions to the community, and is a poet himself. When his sister's marriage is arranged to a goon's son and later falls apart due to dowry demands, he needs to take revenge. His actions will lead to the death of his closest ones and he will turn into a rebel.",1.172,/xqy6FtqfYTmV2K7Moh0XcntTiIo.jpg,1989-06-23,Daata,False,0.0,0,['masala'],"['Action', 'Drama', 'Romance']","['Mithun Chakraborty', 'Saeed Jaffrey', 'Prem Chopra', 'Amrish Puri', 'Shammi Kapoor', 'Padmini Kolhapure']",['Sultan Ahmed']
False,,"[18, 10749]",163807,hi,Dunno Y Na Jaane Kyun...,"Dunno Y...Na Jaane Kyon (English: Don't Know Why) is a 2010 Indian film. The film was directed by Sanjay Sharma and written by his brother Kapil Sharma who also played the lead. It premiered in April 2010 at India's first mainstream gay film festival, the Kashish Mumbai International Queer Film Festival. It features the first gay kiss in Indian cinema between Yuvraaj Parashar and Kapil Sharma.  Two young men fall in love with each other but struggle to come to terms on how best to comfortably and securely express it in public. Between family pressures and social taboo on the matter, the fictional gay couple remains closeted lovers and patiently await the day a love as special as theirs may be understood and shared with the world without fear of any backlash.",1.354,/AtH46u2teQlwW4RvpMbchBqTRfm.jpg,2010-11-12,Don't Know Why,False,3.5,6,['male homosexuality'],"['Drama', 'Romance']",[],['Sanjay Sharma']
False,,[35],115873,hi,The Angrez,"The Angrez is a 2006 Indian comedy movie directed by Kuntaa Nikkil. In this movie, the word ""Angrez"" refers to English people and non-resident Indians.  The movie was a trendsetter in that, it was one of the first to effectively and humorously, often resorting to the slapstick kind, portray the dialect of the Old City and the Hyderabadi tongue. The film also portrays the fascination for American materialism, the hype around the IT industry and the lifestyle and culture it has spawned.",1.353,/4kaM9YaWah0nyO6M7DwbPYeRWYe.jpg,2006-06-02,The Angrez,False,6.9,6,"['hyderabad', 'nri']",['Comedy'],"['Aziz Naser', 'Mast Ali', 'Kuntaa Nikkil', 'Dheer Charan Srivastav', 'R.K. (Mama)', 'Ganesh Venkatraman', 'Soumya Bollapragada', ""Tara D'Souza"", 'Raghu Karumanchi', 'Shiva', 'Jeevan Shekhar Reddy']",['Kuntaa Nikkil']
False,/nYq2dIrb4dqJzVO3jYgRn1gTybe.jpg,[18],603255,hi,Lihaaf: The Quilt,"A period drama, the film is based on Ismat Chugtai's most celebrated story ""Lihaaf"" (published 1942). The film inter weaves the plot of same sex relationship between Begum and her masseuse and the trial that Ismat underwent after being slapped with a case of obscenity on publishing the story. The film raises themes of homosexuality and freedom of speech that our society is grappling with even today.",0.937,/tO9HNukNXdD2B3jXQZU1DarZFy8.jpg,2019-07-19,Lihaaf: The Quilt,False,0.0,0,[],['Drama'],"['Tannishtha Chatterjee', 'Sonal Sehgal', 'Veerendra Saxena', 'Rahat Kazmi']",['Rahat Kazmi']
False,,"[10751, 10749, 10402]",109454,hi,Kash Aap Hamare Hote,"Yashwantraj Mankotia (Om Puri) has brought up the daughter of his late friend, Amrita (Juhi Babbar) with love and affection as his own daughter. He plans to marry her to his only son, Randeep (Sharad Kapoor), who is settled in Canada. Randeep is reluctant to visit India to see his father, but does so when his father feigns heart trouble. Randeep is upset that he has to leave his business. He gets even more upset when his father proposes marriage with Amrita. Randeep reluctantly agrees to marry Amrita in order to get his father's inheritance. After the marriage, Randeep and Amrita travel to Canada, where Amrita finds that Randeep has a live-in girlfriend/spouse/business partner by the name of Simone (Saadhika).",0.685,/duNwUEih7v3utAYZN7G1tf9pA55.jpg,2003-02-14,Kash Aap Hamare Hote,False,0.0,0,['musical'],"['Family', 'Romance', 'Music']","['Juhi Babbar', 'Sonu Nigam', 'Om Puri', 'Sharad S. Kapoor', 'Saadhika', 'Raavee Gupta', 'Raj Babbar', 'Johnny Lever', 'Vivek Shauq', 'Hanif Patni']",['Ravindra Peepat']
False,,"[18, 9648]",32429,hi,Shirdi Sai Baba,"An Indian has no faith in the existence of God. His friend recounts numerous tales depicting the miracles of Sai Baba. Unconvinced, he visits Shirdi himself and begins his journey towards discovery and faith. The movie is focused on the story of Sai Baba - his birth, teachings, miracles and his physical death. For the first time, a film has been shot in Shirdi, the holy temple of Sai Baba.",0.683,,2001-01-01,Shirdi Sai Baba,False,0.0,0,"['hindu', 'faith', 'god']","['Drama', 'Mystery']","['Sudhir Dalvi', 'Arif Zakaria', 'Kunal Dharia', 'Aushim Khetarpal', 'Vikram Gokhale', 'Rohini Hattangadi', 'Alka K. Athalye', 'Sulabha Deshpande', 'Anand Balraj', 'Kiran Karmarkar', 'Tej Sapru', 'Vijayendra Ghatge', 'Sayaji Shinde', 'Ashok Shinde', 'Razak Khan', 'Rama Vij', 'Arun Bali', 'Ranjan', 'Siddharth D.', 'Ramesh Bhatkar', 'Bobby Deepak Vij', 'Shammi Kapoor', 'Dharmendra', 'Suresh Oberoi', 'Mohan Joshi', 'Alok Nath', 'Divya Dutta', 'Ronit Roy', 'Tapas Pal']",['Deepak Balraj Vij']
