id,overview,popularity,release_date,title,vote_average,vote_count,KEYWORDS,GENRES,CAST,DIRECTORS
39039,"A petty thief is put on trial for the attempted murder of a lawyer. Through a series of flashbacks, the intertwining lives of the thief, the lawyer, and the thief's defense lawyer are illustrated.",4.228,1951-12-14,Awaara,7.2,43,"['slum', 'prison', 'judge', 'anti hero', 'love', 'flashback', 'prejudice', 'school', 'lawyer', 'police chase', 'orphan', 'class differences', 'single mother', 'criminal', 'bandit', 'courtroom', 'death', 'reformatory', 'injustice', 'told in flashback', 'remorse', 'suspicion of adultery', 'childhood sweetheart', 'abandonment', 'mother son relationship']","['Drama', 'Music', 'Romance']","['Prithviraj Kapoor', 'Nargis', 'Raj Kapoor', 'Leela Chitnis', 'K.N. Singh', 'Shashi Kapoor', 'Cuckoo', 'B.M. Vyas', 'Leela Mishra', 'Baby Zubeida', ""Honey O'Brien"", 'Om Prakash', 'Helen', 'Prem Nath', 'Manek Kapoor', 'Om Prakash Mehra', 'Mansaram', 'Prayag Raj', 'Mohanbali', 'Dewan Basheswarnath Kapoor']",['Raj Kapoor']
19620,"Roy is a professional conman, who has raised his work to the level of an art. The only true thing he has is his love for Simmi someone who is so rooted, honest and sincere, that he can't bring himself to tell her the reality of who he is. But when his past catches up with him, she cannot forgive him for the deceit their relationship is built on. He loses her forever. That's when Aditya Srivastav enters the picture. He is the counterpoint to everything that Roy is as frantic as Roy is calm, as dumb as Roy is smart, as messy and untidy as Roy is smooth. They have only one thing in common. Aditya is a conman too. At least he thinks of himself as one. In Roy's book, he's an embarrassment. But one that won't go away!",2.745,2005-01-01,Bluffmaster!,5.8,32,[],"['Drama', 'Comedy', 'Romance']","['Abhishek Bachchan', 'Ritesh Deshmukh', 'Nana Patekar', 'Boman Irani', 'Priyanka Chopra Jonas', 'Sanjay Mishra', 'Tinnu Anand', 'Carol Gracias']",['Rohan Sippy']
42966,"A tale of two gangsters from the eras of past and present, whose lives enter parallel paths as they struggle to survive within Bombay's criminal underworld.",4.638,2010-07-30,Once Upon a Time in Mumbaai,6.7,65,"['mumbai (bombay), india', 'criminal past', 'crime boss', 'mafia', 'india']","['Drama', 'Thriller', 'Crime']","['Ajay Devgn', 'Emraan Hashmi', 'Kangana Ranaut', 'Prachi Desai', 'Randeep Hooda', 'Gauahar Khan', 'Naved Aslam', 'Asif Basra', 'Avtar Gill', 'Sushil Pandey', 'Ravi Khanwilkar', 'Mehul Bhojak', 'Imran Hasnee', 'Sanjeev Wilson', 'Anjum Sharma', 'Vikas Shrivastav', 'Pankaj Sharma', 'Gyan Prakash', 'Prithvi Zutshi', 'Pradip Sagar', 'Sanjay Roy', 'Prashant Barot', 'Raaj Gopal']",['Milan Luthria']
47655,Based on the Far Eastern myth of the snake woman who is able to take on human form.,3.278,2010-10-22,Hisss,3.6,28,"['monster', 'sanke', 'snake woman', 'pregnancy craving', 'snake bite', 'woman director']","['Fantasy', 'Horror', 'Thriller']","['Mallika Sherawat', 'Irrfan Khan', 'Jeff Doucette', 'Divya Dutta', 'Raman Trikha', 'Mahmoud Babai', 'Raj Bhansali', 'Meenakshi Thakur', 'Laxmi Bai', 'Akanksha', 'Jyoti', 'Kajal Lab']",['Jennifer Chambers Lynch']
563150,"A girl from the slum whose only dream is to work aboard travels through her journey full of twist n turns, surprises, lust with a mysterious old man.",2.977,2018-10-26,The Journey of Karma,2.0,1,[],['Drama'],"['Poonam Pandey', 'Shakti Kapoor']",['Jagbir Dahiya']
30537,"Grandpa and Grandma Kapoor live a wealthy life-style with their only widower son, Kailashnath and his daughter Ashi who is of marriage-able age. Kailashnath arranges his daughter's marriage with his friend, the equally wealthy Mr. Malhotra's son, Rohit. Ashi approve of this match but would like to evaluate Rohit's personality before marrying him; she finds out that Rohit is in Switzerland and travels there to meet with him. At the airport she does meet with a male and takes him for Rohit and thus both started to get acquainted with each other only to find out that he is not the one she is looking for. Her efforts to locate Rohit are frustrated since every male she thinks is Rohit turns out to be someone else. Her first acquittance whose name turn out to be Bobby Oberoi continues to pursue her until both fall in love. Back in India; Bobby is introduce to the Kapoor family who approve of the couple's marriage.",3.675,1997-08-15,Aur Pyaar Ho Gaya,6.1,8,[],"['Family', 'Romance', 'Drama']","['Bobby Deol', 'Aishwarya Rai Bachchan', 'Anupam Kher', 'Shammi Kapoor', 'Priya Tendulkar', 'Beena Banerjee', 'Avtar Gill', 'Aashif Sheikh', 'Nusrat Fateh Ali Khan', 'Sunny Deol']",['Rahul Rawail']
390437,"An unconventional woman, gains immense success in her professional life but things take a turn when she meets a guy, who wants to be a house husband.",3.41,2016-04-01,Ki & Ka,5.6,49,"['married', 'faithful husband']","['Comedy', 'Romance']","['Kareena Kapoor Khan', 'Arjun Kapoor', 'Rajat Kapoor', 'Swaroop Sampat', 'Amitabh Bachchan', 'Jaya Bachchan']",['R. Balki']
460713,"An unusual love-hate relationship between a 75-year-old son and his 102-year-old father, who wants to break the oldest-man-alive record.",2.733,2018-05-04,102 Not Out,7.7,43,['family'],"['Comedy', 'Family', 'Drama']","['Amitabh Bachchan', 'Rishi Kapoor', 'Jimit Trivedi', 'Dharmendra Gohil', 'Vijay Raaz', 'Sunil Vishrani']",['Umesh Shukla']
611748,"Three couples who get separated from each other due to an evil ploy, reincarnate after 600 years and meet each other as history repeats itself again and their respective partners get mixed up this time.",4.158,2019-10-25,Housefull 4,6.4,57,[],"['Comedy', 'Drama']","['Akshay Kumar', 'Bobby Deol', 'Ritesh Deshmukh', 'Kriti Sanon', 'Pooja Hegde', 'Kriti Kharbanda', 'Rana Daggubati', 'Chunky Pandey', 'Ranjeet', 'Johnny Lever', 'Jamie Lever', 'Nawazuddin Siddiqui', 'Sharad Kelkar', 'Manoj Pahwa', 'Parikshat Sahni', 'Prithvi Zutshi']",['Farhad Samji']
397365,"A common man kidnaps the son of the Home Minister of India to get answers about the loss of his own son, caused by the illegal acts committed by corrupt government officials.",4.617,2016-06-10,Madaari,7.3,56,"['child kidnapping', 'government corruption']","['Thriller', 'Drama']","['Irrfan Khan', 'Jimmy Shergill', 'Tushar Dalvi', 'Vishesh Bansal', 'Kedar Bagaria', 'Sadhil Kapoor', 'Nitesh Pandey', 'Akash Dabas', 'Rajiv Gupta']",['Nishikant Kamat']
794008,A heartbroken writer struggling with writer`s block goes to a quiet hill station where he finds love again but uncovers a copycat serial killer who has mysteriously come alive and is killing everyone around him.,4.306,2021-04-02,Koi Jaane Na,6.7,3,[],"['Thriller', 'Mystery']","['Kunal Kapoor', 'Amyra Dastur', 'Karim Hajee', 'Aditi Gowitrikar', 'Aamir Khan', 'Elli Avram', 'Viraf Patel', 'Vidya Malvade', 'Atul Kulkarni', 'Kamlesh Sawant', 'Aditya Lakhia']",['Amin Hajee']
44978,"Golmaal 3 highlights the story of hatred between two bunch of siblings within a family. The family that eats together prays together, lives together, and can't stand each other.",4.961,2010-11-05,Golmaal 3,5.5,51,"['friendship', 'stupidity', 'dysfunctional family', 'shot']","['Comedy', 'Family']","['Ajay Devgn', 'Arshad Warsi', 'Kareena Kapoor Khan', 'Kunal Khemu', 'Shreyas Talpade', 'Tusshar Kapoor', 'Mithun Chakraborty', 'Ratna Pathak', 'Johnny Lever', 'Sanjay Mishra', 'Vrajesh Hirjee', 'Ashwini Kalsekar', 'Murali Sharma', 'Mukesh Tiwari', 'Vijay Patkar', 'Viju Khote', 'Prem Chopra', 'Harry Josh']",['Rohit Shetty']
69774,"After a series of bomb blasts in Mumbai, ACP Karan Malhotra announces that he will bring in the culprits responsible within a very short period of time as well attempts to convince his college sweetheart, Tanya P. Nath, to marry him. He then sets about interrogating several suspects so much so that an underworld gangster, Kabir, is compelled to hire an assassin to do away with him. The potential killer, Viju, is an uptight older ex-convict as well as a former gangster, who now runs a pub in Paris, and is willing to kill Karan. As he sets about this gruesome task, he comes across an old flame, Kamini, as well as his estranged wife, Sita - and it is these encounters that may well be the turning point in this life that may convince him to leave the bombs and Bandooks behind and spend the rest of his life praying and watching the Bhakti Channel.",3.18,2011-07-01,Bbuddah Hoga Terra Baap,5.2,25,[],"['Action', 'Thriller']","['Amitabh Bachchan', 'Hema Malini', 'Sonu Sood', 'Sonal Chauhan', 'Prakash Raj', 'Makrand Deshpande', 'Shawar Ali', 'Vishwajeet Pradhan', 'Atul Parchure', 'Raveena Tandon', 'Charmy Kaur', 'Subbaraju', 'Ajaz Khan', 'Rajeev Mehta']",['Puri Jagannadh']
15467,Raj Malhotra is a luckless architect who seeks success but in vain. He bumps into a social activist named Priya. Raj finds out that Priya is a lucky charm for him but unfortunately she is protecting the community center for which he aims to win the contract of demolishing for a brand new shopping mall.,3.589,2008-07-18,Kismat Konnection,4.9,47,[],"['Drama', 'Comedy', 'Romance']","['Shahid Kapoor', 'Vidya Balan', 'Juhi Chawla', 'Om Puri', 'Vishal Malhotra', 'Boman Irani', 'Amit Varma', 'Himani Shivpuri', 'Karanvir Bohra', 'Dimple Sharma']",['Aziz Mirza']
76682,"After returning from overseas, heiress Rita is stressed out and needs to go someplace to unwind. She chooses Kashmir and, upon arrival, rents a houseboat from the owner, Raja. After a few misunderstandings, they are attracted to each other and soon fall in love. This romance is not looked upon favorably by Raj Bahadur Chunilal, Rita's dad, as he would prefer his daughter marry a suitor he has chosen for her: Kishore. Rita dislikes Kishore and will only marry Raja; the wily Raj Bahadur devises a plan that will let him keep the cake and eat it too.",6.237,1965-01-07,Jab Jab Phool Khile,3.8,2,"['houseboat', 'kashmir']","['Drama', 'Romance']","['Shashi Kapoor', 'Nanda', 'Agha', 'Shammi', 'B.B. Bhalla', 'Kamal Kapoor', 'Mridula Rani']",['Suraj Prakash']
569594,"At the cusp of India's birth as an Independent nation, a family makes an arduous journey to freedom at a cost. A young boy Bharat, makes a promise to his Father that he will keep his family together no matter what.",4.26,2019-06-05,Bharat,6.7,44,[],"['Drama', 'Action']","['Salman Khan', 'Katrina Kaif', 'Disha Patani', 'Jackie Shroff', 'Shashank Arora', 'Kashmira Irani', 'Nora Fatehi', 'Sunil Grover', 'Aashif Sheikh', 'Ayesha Raza', 'Tabu', 'R. Bhakti Klein', 'Edwin De La Renta', 'Ivan Rodrigues', 'Manav Vij', 'Atul Srivastava', 'Sajid Kabir', 'Brian Nathan', 'Anant Vidhaat Sharma', 'Laxman Singh Rajput', 'Abhishek Khanna', 'Jaspal Sharma', 'Christian Mandel', 'Riva Arora', 'Rajiv Gupta']",['Ali Abbas Zafar']
38440,"An alcoholic barmaid is distraught when her former lover, a notorious gangster, re-enters her life. She is forced to relive painful past experiences and choose between the gangster and a pleasant singer she has found comfort in.",4.944,2006-04-28,Gangster,6.9,34,"['seoul, south korea']","['Romance', 'Crime', 'Drama', 'Action']","['Emraan Hashmi', 'Shiney Ahuja', 'Kangana Ranaut', 'Gulshan Grover', 'Vicky Ahuja', 'Zubeen Garg', 'Pritam Chakraborty']",['Anurag Basu']
166012,"A rookie CBI officer must enlist the help of an incarcerated criminal in order to catch a serial child killer, who has recently escaped police custody.",3.402,1999-09-03,Sangharsh,4.4,16,['serial killer'],['Thriller'],"['Ashutosh Rana', 'Preity Zinta', 'Vishwajeet Pradhan', 'Aman Verma', 'Alia Bhatt', 'Madan Jain']",['Tanuja Chandra']
314389,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India.",6.251,2015-01-23,Baby,6.8,126,"['terrorist', 'elite unit', 'espionage', 'terrorism', 'commando']","['Action', 'Thriller']","['Akshay Kumar', 'Taapsee Pannu', 'Rana Daggubati', 'Danny Denzongpa', 'Anupam Kher', 'Madhurima Tuli', 'Kay Kay Menon', 'Sushant Singh', 'Mikaal Zulfiqar', 'Jameel Khan', 'Amar Talwar', 'Murali Sharma', 'Rasheed Naz', 'Hasan Noman', 'Karan Anand', 'Rumi Khan', 'Esha Gupta', 'Niharica Raizada']",['Neeraj Pandey']
22316,"Raj and Priya befriend their new neighbors Vicky and Sonia. One day, Raj wakes up in Vicky's house and finds out that Sonia has been murdered and he's being framed for it. On the run, he must try and prove his innocence with the support of his loving wife.",3.91,2001-09-21,Ajnabee,5.7,33,[],['Thriller'],"['Akshay Kumar', 'Bobby Deol', 'Kareena Kapoor Khan', 'Bipasha Basu', 'Johnny Lever', 'Dalip Tahil', 'Narendra Bedi', 'Sharat Saxena', 'Mink Brar']","['Mastan Alibhai Burmawalla', 'Abbas Alibhai Burmawalla']"
143881,"Collegian Ajay Sharma was born on 2nd April 1968 and lives in Bombay with his widowed mom, Asha. He is friendly with fellow-collegian, the wealthy Raj Sinha, and both often end up getting beat-up by goons and Madhu (Raj's girlfriend) respectively. After they graduate from college, Raj's maternal uncle asks Ajay to bring his birth certificate so that he could make his passport and find work for him in a department store in Canada. Ajay goes home to look for his birth certificate, but is unable to locate. His mother makes a show of helping him, but instead tears a document and tosses it outside. Ajay puts the document together and finds out that his real name is Ajay Malhotra, his father, Dr. Ravi Malhotra, is still alive, serving a life sentence in prison for killing and stealing a patient's organs. Ajay questions his mother and finds out that his dad was framed by the hospital owner, Rai Bahadur. He and Asha meet Ravi in prison and swear to avenge his humiliation.",3.568,1994-10-20,Suhaag,5.0,5,[],[],"['Ajay Devgn', 'Akshay Kumar', 'Karisma Kapoor', 'Nagma', 'Aruna Irani', 'Dalip Tahil', 'Tiku Talsania', 'Romesh Sharma', 'Adi Irani', 'Suresh Oberoi', 'Gufi Paintal', 'Jack Gaud', 'Brij Gopal', 'Suresh Bhagwat', 'Ghanshyam Rohera', 'Devendra Pandit', 'Sunil Dhawan', 'Pinky', 'Master Atit', 'Mahesh Gupta', 'Vishal Khanna']",['Sandesh Kohli']
21566,"This is a story of a handsome young taxi driver, Raja, who falls in love with a beautiful rich girl, Aarti. Despite her family's disapproval Aarti marries Raja and goes to live with him in his village. Aarti's stepmother, uncle and cousin weave a web of deception to split them apart. Will Aarti realize that her stepmother is deceiving her? Will Raja and Aarti ever get back together?",4.139,1996-11-15,Raja Hindustani,6.5,49,[],"['Drama', 'Romance']","['Aamir Khan', 'Karisma Kapoor', 'Johnny Lever', 'Suresh Oberoi', 'Archana Puran Singh', 'Navneet Nishan', 'Kunal Khemu', 'Mohnish Behl', 'Rajwinder Deol', 'Veeru Krishnan', 'Pramod Moutho', 'Tiku Talsania', 'Farida Jalal']",['Dharmesh Darshan']
20968,"Subhash Nagre runs a parallel government in the city where he has a cult following. When his enemies plot to murder him, his son takes charge and stands up against them.",3.879,2005-07-01,Sarkar,6.9,57,"['corruption', 'politics', 'political corruption']","['Crime', 'Action', 'Drama']","['Amitabh Bachchan', 'Abhishek Bachchan', 'Kay Kay Menon', 'Supriya Pathak', 'Katrina Kaif', 'Tanishaa Mukerji', 'Kota Srinivasa Rao', 'Rukhsar Rehman', 'Anupam Kher', 'Zakir Hussain', 'Raju Mavani', 'Jeeva', 'Deepak Shirke', 'Anant Jog', 'Ishrat Ali', 'Saurabh Dubey', 'Ravi Kale', 'Veerendra Saxena', 'Karan Kapoor', 'Priyanka Kothari', 'Chintan Atul Shah']",['Ram Gopal Varma']
345980,"Jagmohan Jugral kills his twin brother, Manmohan, in order to escape from Customs Officer Verma. In the chase that follows, Jagmohan also kills Verma, and a doctor, Ashok Soni. With their deaths their children, Ramesh and Seema, are orphaned and end up at an orphanage. Both get separated when Seema is adopted by a respected couple. Ramesh runs away from the orphange and is adopted by Girdharilal, a career thief. Ramesh learns all the skills of thievery from Girdharilal. Ramesh is now grown up a better career thief than Gidharilal, and Seema too has grown up. Both are on the look-out for Jugral, who is now known as a very respectable citizen.",3.157,1993-04-16,Roop Ki Rani Choron Ka Raja,5.5,8,[],[],"['Anil Kapoor', 'Sridevi', 'Anupam Kher', 'Paresh Rawal', 'Jackie Shroff', 'Bindu', 'Dalip Tahil', 'Johnny Lever', 'Aanjjan Srivastav', 'Arun Bakshi']",['Satish Kaushik']
82698,"Ladies Vs Ricky Bahl movie is a fun-filled rom-com where a smooth and charming conman, Ricky Bahl, cons girls for a living but finally meets his match. Dimple Chaddha, a brash 19 year old Delhi college girl falls in love with Sunny Singh, a fitness trainer. Raina Parulekar, a 28 year old independent and successful corporate woman in Mumbai does business with an art dealer Deven Shah. Saira Rashid, a 24 year old sweet, hard working widow in Lucknow makes a new friend, the shy Iqbal Khan.  Three very different girls who each get taken for a lot of money by each of these three men. The problem is that it is actually just one man - Ricky Bahl who got the looks and he's got the charm. He could have the pick of the ladies. But love isn't Ricky's priority - money is!  But a chance encounter unites the three girls and, discovering the truth, they hatch a plan to get their money back. So now unsuspecting Ricky is about to meet his match in the shapely form of Ishika Desai",5.289,2011-12-08,Ladies vs Ricky Bahl,6.1,54,"['con man', 'romantic comedy', 'con artist']","['Comedy', 'Drama', 'Romance']","['Ranveer Singh', 'Dippanita Sharma', 'Aditi Sharma', 'Akshay Anand', 'Anushka Sharma', 'Shireesh Sharma ', 'Parineeti Chopra']",['Maneesh Sharma']
146270,"""The Reality"" as described by the film's tagline, refers to the harsh realities of life in the Mumbai underworld. The film is said to be loosely based on the life of Mumbai underworld gangster Chota Rajan.",4.057,1999-10-07,Vaastav,7.3,38,[],['Action'],"['Sanjay Dutt', 'Namrata Shirodkar', 'Ekta Sohini', 'Kashmera Shah', 'Mohnish Behl', 'Deepak Tijori', 'Kishore Nandlaskar']",['Mahesh Manjrekar']
79982,"Rahul Joshi wants to be a successful businessman so he works hard for his boss Siddharth. One day Rahul meets Seema, an up and coming model, and he feels like he's finally met his match. Will Seema fall for Rahul?",4.366,1997-07-18,Yes Boss,6.2,65,"['musical', 'womanizer', 'remake']","['Comedy', 'Drama', 'Romance']","['Shah Rukh Khan', 'Juhi Chawla', 'Aditya Pancholi', 'Kashmera Shah', 'Kulbhushan Kharbanda', 'Gulshan Grover', 'Ashok Saraf', 'Johnny Lever', 'Reema Lagoo', 'Rakesh Bedi', 'Mahavir Shah']",['Aziz Mirza']
361131,Siya appears to be the bone of contention between warring businessmen Aditya and Saurav. But this one runs deeper than your average love triangle.,2.66,2015-12-04,Hate Story 3,5.1,20,"['family business ', 'revenge', 'relationship', 'urban setting', 'erotic thriller', 'businessman']","['Thriller', 'Drama']","['Sharman Joshi', 'Zareen Khan', 'Daisy Shah', 'Karan Singh Grover', 'Priyanshu Chatterjee', 'Prithvi Zutshi', 'Puja Gupta']",['Vishal Pandya']
493620,An Indian Army officer is compelled to chase down his protege when the latter turns rogue and threatens to disrupt the country’s government and army.,5.342,2018-02-16,Aiyaary,5.6,39,[],"['Action', 'Thriller']","['Sidharth Malhotra', 'Manoj Bajpayee', 'Rakul Preet Singh', 'Anupam Kher', 'Naseeruddin Shah', 'Kumud Mishra', 'Pooja Chopra', 'Adil Hussain', 'Vikram Gokhale', 'Juhi Babbar', 'Nivedita Bhattacharya', 'Rajesh Tailang', 'Lushin Dubey']",['Neeraj Pandey']
272420,"A film that celebrates the aspiration of Bobby, who wants to become the number one detective in the old city area of Hyderabad.",2.646,2014-07-04,Bobby Jasoos,5.9,24,['detective'],"['Drama', 'Action', 'Comedy']","['Vidya Balan', 'Ali Fazal', 'Arjan Bajwa', 'Supriya Pathak', 'Tanvi Azmi', 'Vinay Varma']",['Samar Shaikh']
21665,"Just as he is preparing for his daughter's wedding, a veteran policeman is assigned to a crack team transporting a Pakistani secret agent to trial. Is the latter innocent?",3.092,2004-01-23,Khakee,6.3,56,"['police corruption', 'corrupt politician', 'song and dance']",['Action'],"['Amitabh Bachchan', 'Ajay Devgn', 'Akshay Kumar', 'Atul Kulkarni', 'Aishwarya Rai Bachchan', 'Tusshar Kapoor', 'Lara Dutta', 'Prakash Raj', 'Jaya Prada', 'Tanuja', 'Prasanna Ketkar', 'Kamlesh Sawant', 'Santosh Dhanoa', 'Yusuf Hussain', 'Ashwini Kalsekar', 'Ravindra Mankani', 'Ravi Kale', 'Kishore Nandlaskar', 'Sabyasachi Chakraborty']",['Rajkumar Santoshi']
301687,"Indian Army Sepoy Tarun Chauhan is assigned to proceed to Northeastern part of India that has been rocked by riots and violence with orders to report to his superior, Havaldar Mohammed Ali. Once there, he comes to know that things can be quiet for weeks, following by sporadic violence, and casualties on both sides. His group also comes under attack by vicious terrorists, who like to cut an ear from a dead body, then leave the body as bait, in order to kill anyone who comes to the rescue. This is where Tarun makes his first kill.",2.812,2005-03-25,Tango Charlie,5.8,5,[],[],"['Ajay Devgn', 'Bobby Deol', 'Chitram Basha', 'Alok Nath', 'Suniel Shetty']",['Mani Shankar']
613446,The 25-year-old love story of a couple is told through the lens of their spunky teenage daughter who is diagnosed with pulmonary fibrosis.,5.237,2019-10-11,The Sky Is Pink,7.8,52,"['biography', 'based on true story', 'family relationships', 'love story', 'pulmonary fibrosis']","['Romance', 'Drama', 'Family']","['Priyanka Chopra Jonas', 'Zaira Wasim', 'Farhan Akhtar', 'Rohit Saraf', 'Manas Mittal', 'Rajshri Deshpande', 'Sunil Chitkara', 'Lushin Dubey', 'Nirupama Verma', 'Gurpal Singh', 'Sudhanva Deshpande', 'Salmin Sheriff', 'Sheena Khalid']",['Shonali Bose']
496339,"Chulbul this time has to take on a criminal named Balli Singh, who has disrupted other people's lives with his annoying antics.",5.068,2019-12-20,Dabangg 3,5.7,38,[],"['Action', 'Comedy', 'Crime']","['Salman Khan', 'Sonakshi Sinha', 'Sudeep', 'Arbaaz Khan', 'Saiee Manjrekar', 'Pramod Khanna', 'Nawab Shah', 'Rajesh Sharma', 'Medha Manjrekar', 'Mahesh Manjrekar', 'Dolly Bindra', 'Prabhu Deva', 'Warina Hussain', 'Sohail Khan', 'Sharat Saxena', 'Rajiv Kachroo']",['Prabhu Deva']
65683,"Raja lives a poor lifestyle along with his dad, Hazariprasad and mom. He attends college where he has several run-ins with wealthy fellow-collegian, Madhu Mehra. Matters escalate to such an extent that she accuses him of sexually molesting her. When his dad comes to know, he decides to seize this chance to get rich quickly, masquerades as a wealthy businessman, approaches Mr. Mehra, and arranges for their children to get married. Murphy's law prevails at the time of the engagement - changing everyone's lives forever.",4.159,1990-06-22,Dil,6.5,25,[],"['Drama', 'Comedy', 'Romance']","['Aamir Khan', 'Madhuri Dixit', 'Saeed Jaffrey', 'Anupam Kher', 'Padmarani', 'Shammi', 'Deven Verma', 'Adi Irani']",['Indra Kumar']
15084,"Salaam Namaste is about two Indians who have left their houses to make a life on their own, and how they meet and how they tackle their own relationships and problems and overcome them themselves without their families",5.101,2005-09-09,Salaam Namaste,6.0,73,"['remake', 'falling in love', 'relationship', 'unplanned pregnancy']","['Comedy', 'Romance', 'Drama']","['Saif Ali Khan', 'Preity Zinta', 'Arshad Warsi', 'Javed Jaffrey', 'Jugal Hansraj', 'Abhishek Bachchan']",['Siddharth Anand']
897097,"When an aspiring author and his free-spirited sister both fall for the enigmatic paying guest at their home, ensuing events rock their traditional family.",4.69,2022-04-02,Cobalt Blue,6.6,13,"['based on novel or book', 'gay interest', 'lgbt', 'gay theme', 'gay relationship', 'traditional values']","['Romance', 'Drama']","['Prateik Babbar', 'Neelay Mehendale', 'Anjali Sivaraman', 'Anant Joshi', 'Geetanjali Kulkarni', 'Shishir Sharma', 'Poornima Indrajith', 'Neil Bhoopalam']",['Sachin Kundalkar']
27641,A honest but disgraced Police Inspector's attempts to clear his name pits him against terrorists and the brother of his sweetheart.,4.737,1989-07-07,Tridev,6.0,11,"['revenge', 'crime lord']","['Crime', 'Action']","['Naseeruddin Shah', 'Sunny Deol', 'Jackie Shroff', 'Madhuri Dixit', 'Sonam', 'Sangeeta Bijlani', 'Amrish Puri', 'Raza Murad', 'Dalip Tahil', 'Sharat Saxena', 'Tej Sapru', 'Dan Dhanoa', 'Rajesh Vivek', 'Anjana Mumtaz', 'Yunus Parvez', 'Satyajeet', 'Shekhar Suman', 'Vijayendra Ghatge', 'Ajit Vachani', 'Gavin Packard', 'Javed Khan']",['Rajiv Rai']
72152,The decision by India's supreme court to establish caste-based reservations for jobs in education causes conflict between a teacher and his mentor.,6.131,2011-08-12,Aarakshan,5.9,31,"['parent child relationship', 'demonstration', 'education', 'mathematics', 'politics', 'prejudice', 'teacher', 'tutor', 'loan', 'affirmative action', 'social activism']","['Drama', 'Thriller']","['Amitabh Bachchan', 'Saif Ali Khan', 'Deepika Padukone', 'Manoj Bajpayee', 'Prateik Babbar', 'Aanchal Munjal', 'Hema Malini', 'Tanvi Azmi', 'Mukesh Tiwari', 'Yashpal Sharma', 'Darshan Jariwala', 'Rajeev Verma', 'Saurabh Shukla', 'Sonal Jha', 'Sumeet Vyas']",['Prakash Jha']
21496,"Raja is the 18-year-old son of a wealthy Bombay businessman who suffers from his parents coldness and neglect. Shortly after finishing school he meets Bobby, the 16-year-old daughter of a poor Christian fisherman. They fall head over heels for each other, but they'll need everything they have to defend their love as their families won't accept them marrying each other...",4.165,1973-09-28,Bobby,5.6,17,[],"['Drama', 'Romance']","['Rishi Kapoor', 'Dimple Kapadia', 'Prem Nath', 'Durga Khote', 'Pran', 'Sonia Sahni', 'Aruna Irani', 'Prem Chopra', 'Farida Jalal', 'Piloo J. Wadia', 'Pinchoo Kapoor', 'Jagdish Raj', 'Shashi Kiran', 'Raj Rani']",['Raj Kapoor']
287499,"A rebellious young woman with cerebral palsy leaves India to study in New York. On her journey of self-discovery, she unexpectedly falls in love.",5.358,2015-04-17,Margarita with a Straw,7.0,65,"['new york city', 'wheelchair', 'self-discovery', 'bisexuality', 'lesbian relationship', 'coming of age', 'lgbt', 'cerebral palsy', 'mother daughter relationship', 'lesbian']",['Drama'],"['Kalki Koechlin', 'Revathi', 'Sayani Gupta', 'Hussain Dalal', 'William Moseley', 'Kuljeet Singh', 'Malhar Khushu', 'Tenzing Dalha', 'Shuchi Dwivedi', 'Doug Plaut', 'Jennifer Silverstein', 'Marco Torriani', 'Jacob Berger', 'Maninder Kaur Chauhan', 'Rakesh Bazad Raj', 'Asia Kaleem', 'Reginald L. Wilson', 'Andrew Hsu', 'Prabhtoj Singh', 'Amir Hisham Ouazzani', 'Nicolette Dehi', 'Jose Rivera', 'Dorsea Palmer', 'Stefano Villabona', 'Blair Wing', 'Carlotta Summers', 'Gabrielle Fleck', 'Vin Scialla', 'Frisco Cosme', 'Tim Gauntt', 'Yeuris Taveras']",['Shonali Bose']
271200,Two young people find love despite the violent landscape in which they live.,4.046,2014-05-23,Heropanti,5.9,38,[],"['Romance', 'Action']","['Tiger Shroff', 'Kriti Sanon', 'Prakash Raj', 'Shireesh Sharma ', 'Sandeepa Dhar', 'Vikram Singh', 'Sugandha Mishra', 'Raashul Tandon', 'Samar Jai Singh', 'Sunil Grover', 'Priyamvada Kant']",['Sabbir Khan']
64112,"India-based genre specialists Deepak, Tulsi, and Gangu Ramsay team up for this visually inventive tale of demonic possession and supernatural revenge. Neha is a young doctor preparing to celebrate his wedding anniversary when a mysterious stranger warns him that an upcoming autopsy will be the catalyst for a terrifying sequence of events. The following day, when Neha arrives at work, he is deeply disturbed to see the stranger's corpse awaiting dissection in the hospital morgue. But this shocking development is only the beginning of Neha's horror, because when a vengeful force from beyond the grave overtakes the doctor's gorgeous wife Aman, the frightened couple must race to unravel the supernatural mystery before her soul is lost forever.",5.493,2006-05-18,Aatma,3.7,3,[],"['Drama', 'Thriller', 'Horror', 'Crime']","['Kapil Jhaveri', 'Neha', 'Vikram Singh', 'Amriena', 'Mukesh Tiwari', 'Sadashiv Amrapurkar']",['Deepak Ramsay']
